Protein IDs	Majority protein IDs	Protein names	Gene names	Fasta headers	Peptides	Razor + unique peptides	Unique peptides	LFQ intensity C-C_1	LFQ intensity C-C_2	LFQ intensity C-C_3	LFQ intensity C-C_4	LFQ intensity C-M_1	LFQ intensity C-M_2	LFQ intensity C-M_3	LFQ intensity C-M_4	LFQ intensity C-S_1	LFQ intensity C-S_2	LFQ intensity C-S_3	LFQ intensity C-S_4	LFQ intensity WD-C_1	LFQ intensity WD-C_2	LFQ intensity WD-C_3	LFQ intensity WD-C_4	LFQ intensity WD-M_1	LFQ intensity WD-M_2	LFQ intensity WD-M_3	LFQ intensity WD-M_4	LFQ intensity WD-S_1	LFQ intensity WD-S_2	LFQ intensity WD-S_3	LFQ intensity WD-S_4	Only identified by site	Reverse	Potential contaminant
621	Q8C120	Q8C120	SH3 domain-containing RING finger protein 3	Sh3rf3	sp|Q8C120|SH3R3_MOUSE E3 ubiquitin-protein ligase SH3RF3 OS=Mus musculus OX=10090 GN=Sh3rf3 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	49625000	0	0	0	0	0	0	0	0	0	0	0			
622	Q8C196;E9QAT6;E9QAI5;G3UWN2;B2RQC6	Q8C196	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Cps1	sp|Q8C196|CPSM_MOUSE Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Mus musculus OX=10090 GN=Cps1 PE=1 SV=2	27	27	27	0	69492000	74965000	201470000	0	0	0	0	0	0	0	0	37488000	0	0	303190000	0	0	0	0	44075000	0	0	0			
623	Q8C2R7	Q8C2R7	GPI mannosyltransferase 1	Pigm	sp|Q8C2R7|PIGM_MOUSE GPI mannosyltransferase 1 OS=Mus musculus OX=10090 GN=Pigm PE=2 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
624	Q8CFW6;Q923M0	Q8CFW6;Q923M0	Protein phosphatase 1 regulatory subunit 16A	Ppp1r16a	tr|Q8CFW6|Q8CFW6_MOUSE Ppp1r16a protein OS=Mus musculus OX=10090 GN=Ppp1r16a PE=1 SV=1;sp|Q923M0|PP16A_MOUSE Protein phosphatase 1 regulatory subunit 16A OS=Mus musculus OX=10090 GN=Ppp1r16a PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
625	Q8CG16;Q8CFG9	Q8CG16;Q8CFG9	Complement C1r-A subcomponent;Complement C1r-A subcomponent heavy chain;Complement C1r-A subcomponent light chain;Complement C1r-B subcomponent;Complement C1r-B subcomponent heavy chain;Complement C1r-B subcomponent light chain	C1ra;C1rb	sp|Q8CG16|C1RA_MOUSE Complement C1r-A subcomponent OS=Mus musculus OX=10090 GN=C1ra PE=1 SV=1;sp|Q8CFG9|C1RB_MOUSE Complement C1r-B subcomponent OS=Mus musculus OX=10090 GN=C1rb PE=2 SV=1	5	5	5	0	18858000	0	34883000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
626	Q8CGN5	Q8CGN5	Perilipin-1	Plin1	sp|Q8CGN5|PLIN1_MOUSE Perilipin-1 OS=Mus musculus OX=10090 GN=Plin1 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
627	Q8CHI8	Q8CHI8	E1A-binding protein p400	Ep400	sp|Q8CHI8|EP400_MOUSE E1A-binding protein p400 OS=Mus musculus OX=10090 GN=Ep400 PE=1 SV=3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	615040	0	0	0	0	0	0	0	0	0	0	0	0			
628	Q8CHX7	Q8CHX7	Raftlin-2	Rftn2	sp|Q8CHX7|RFTN2_MOUSE Raftlin-2 OS=Mus musculus OX=10090 GN=Rftn2 PE=1 SV=3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54653000	0	0	0	0	0	0			
629	Q8CI71	Q8CI71	Coiled-coil domain-containing protein 132	Ccdc132	sp|Q8CI71|VPS50_MOUSE Syndetin OS=Mus musculus OX=10090 GN=Vps50 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292380000	0			
630	Q8HWB2;P79568;P14430	Q8HWB2;P79568;P14430	H-2 class I histocompatibility antigen, Q8 alpha chain	H2-Q4;H2-Q6;H2-Q8	tr|Q8HWB2|Q8HWB2_MOUSE Histocompatibility 2, Q region locus 4 OS=Mus musculus OX=10090 GN=H2-Q4 PE=1 SV=1;tr|P79568|P79568_MOUSE Class Ib MHC antigen Qa-2 OS=Mus musculus OX=10090 GN=H2-Q6 PE=1 SV=1;sp|P14430|HA18_MOUSE H-2 class I histocompatibility antig	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
631	Q8K0E8;CON__P02676	Q8K0E8;CON__P02676	Fibrinogen beta chain;Fibrinopeptide B;Fibrinogen beta chain	Fgb	sp|Q8K0E8|FIBB_MOUSE Fibrinogen beta chain OS=Mus musculus OX=10090 GN=Fgb PE=1 SV=1;	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8465900	0	0	0	0	0	0	0	0			+
632	Q8K0L0	Q8K0L0	Ankyrin repeat and SOCS box protein 2	Asb2	sp|Q8K0L0|ASB2_MOUSE Ankyrin repeat and SOCS box protein 2 OS=Mus musculus OX=10090 GN=Asb2 PE=1 SV=1	1	1	1	0	0	0	0	14768000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
633	Q8K0S2	Q8K0S2	Glutamate-rich protein 5	Erich5	sp|Q8K0S2|ERIC5_MOUSE Glutamate-rich protein 5 OS=Mus musculus OX=10090 GN=Erich5 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18815000	0	0	+		
634	Q8K157	Q8K157	Aldose 1-epimerase	Galm	sp|Q8K157|GALM_MOUSE Aldose 1-epimerase OS=Mus musculus OX=10090 GN=Galm PE=1 SV=1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	5833900	0	0	0	0	0	0	0	0	0	0	0			
635	Q8K389	Q8K389	CDK5 regulatory subunit-associated protein 2	Cdk5rap2	sp|Q8K389|CK5P2_MOUSE CDK5 regulatory subunit-associated protein 2 OS=Mus musculus OX=10090 GN=Cdk5rap2 PE=1 SV=3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3986500			
636	Q8K3P0	Q8K3P0	Short-chain dehydrogenase/reductase family 9C member 7	Sdr9c7	sp|Q8K3P0|DR9C7_MOUSE Short-chain dehydrogenase/reductase family 9C member 7 OS=Mus musculus OX=10090 GN=Sdr9c7 PE=2 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
637	Q8K440	Q8K440	ATP-binding cassette sub-family A member 8-B	Abca8b	sp|Q8K440|ABC8B_MOUSE ATP-binding cassette sub-family A member 8-B OS=Mus musculus OX=10090 GN=Abca8b PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	26185000	0	0	0	0	0	0	0	0	0	0	0	0	0			
638	Q8QZR3;F6Z9B9;Q8BK48	Q8QZR3	Pyrethroid hydrolase Ces2a	Ces2a	sp|Q8QZR3|EST2A_MOUSE Pyrethroid hydrolase Ces2a OS=Mus musculus OX=10090 GN=Ces2a PE=1 SV=1	4	4	4	40107000	0	0	26025000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
639	Q8QZR5;A0A2R8VHV7;A0A2R8VHW0;A0A2R8VI31	Q8QZR5;A0A2R8VHV7;A0A2R8VHW0	Alanine aminotransferase 1	Gpt	sp|Q8QZR5|ALAT1_MOUSE Alanine aminotransferase 1 OS=Mus musculus OX=10090 GN=Gpt PE=1 SV=3;tr|A0A2R8VHV7|A0A2R8VHV7_MOUSE Alanine aminotransferase 1 (Fragment) OS=Mus musculus OX=10090 GN=Gpt PE=1 SV=1;tr|A0A2R8VHW0|A0A2R8VHW0_MOUSE Alanine aminotransferas	5	5	5	0	19017000	28578000	15854000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
640	Q8QZT1	Q8QZT1	Acetyl-CoA acetyltransferase, mitochondrial	Acat1	sp|Q8QZT1|THIL_MOUSE Acetyl-CoA acetyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Acat1 PE=1 SV=1	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	220610000	0	0	0	0	0	0	0	0	81885000	0			
641	Q8R0F8	Q8R0F8	Acylpyruvase FAHD1, mitochondrial	Fahd1	sp|Q8R0F8|FAHD1_MOUSE Acylpyruvase FAHD1, mitochondrial OS=Mus musculus OX=10090 GN=Fahd1 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
642	Q8R0F9	Q8R0F9	SEC14-like protein 4	Sec14l4	sp|Q8R0F9|S14L4_MOUSE SEC14-like protein 4 OS=Mus musculus OX=10090 GN=Sec14l4 PE=1 SV=1	1	1	1	0	0	0	0	0	10462000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
643	Q8R0Y6;A0A0N4SW56;A0A0N4SVT2	Q8R0Y6	Cytosolic 10-formyltetrahydrofolate dehydrogenase	Aldh1l1	sp|Q8R0Y6|AL1L1_MOUSE Cytosolic 10-formyltetrahydrofolate dehydrogenase OS=Mus musculus OX=10090 GN=Aldh1l1 PE=1 SV=1	12	12	12	0	56716000	0	55522000	0	0	0	0	0	0	0	0	0	0	0	80006000	0	0	0	0	0	0	0	0			
644	Q8R121	Q8R121	Protein Z-dependent protease inhibitor	Serpina10	sp|Q8R121|ZPI_MOUSE Protein Z-dependent protease inhibitor OS=Mus musculus OX=10090 GN=Serpina10 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11028000	0	0	0	0	0	0	0	0	0			
645	Q8R1B4	Q8R1B4	Eukaryotic translation initiation factor 3 subunit C	Eif3c	sp|Q8R1B4|EIF3C_MOUSE Eukaryotic translation initiation factor 3 subunit C OS=Mus musculus OX=10090 GN=Eif3c PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16728000	0	0	0	0	0	0	0	0	0	0	+		
646	Q8R1F5;E9QLT0	Q8R1F5;E9QLT0	Putative hydroxypyruvate isomerase;Hydroxypyruvate isomerase	Hyi	sp|Q8R1F5|HYI_MOUSE Putative hydroxypyruvate isomerase OS=Mus musculus OX=10090 GN=Hyi PE=1 SV=2;tr|E9QLT0|E9QLT0_MOUSE Putative hydroxypyruvate isomerase OS=Mus musculus OX=10090 GN=Hyi PE=1 SV=1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5050800	0	0	0	0	0	0	0	0	0			
647	Q8R265	Q8R265		Vmn1r197	tr|Q8R265|Q8R265_MOUSE Vomeronasal type-1 receptor OS=Mus musculus OX=10090 GN=Vmn1r197 PE=3 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
648	Q8R2Q8	Q8R2Q8	Bone marrow stromal antigen 2	Bst2	sp|Q8R2Q8|BST2_MOUSE Bone marrow stromal antigen 2 OS=Mus musculus OX=10090 GN=Bst2 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5286600	0	0	0	0	0	0	0	0	0			
649	Q8R322	Q8R322	Nucleoporin GLE1	Gle1	sp|Q8R322|GLE1_MOUSE Nucleoporin GLE1 OS=Mus musculus OX=10090 GN=Gle1 PE=1 SV=2	1	1	1	0	0	0	805560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
650	Q8R323	Q8R323	Replication factor C subunit 3	Rfc3	sp|Q8R323|RFC3_MOUSE Replication factor C subunit 3 OS=Mus musculus OX=10090 GN=Rfc3 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5433600	0	0	0	0	+		
651	Q8R4I7	Q8R4I7	Neuropilin and tolloid-like protein 1	Neto1	sp|Q8R4I7|NETO1_MOUSE Neuropilin and tolloid-like protein 1 OS=Mus musculus OX=10090 GN=Neto1 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	22130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
652	Q8R4U6	Q8R4U6	DNA topoisomerase I, mitochondrial	Top1mt	sp|Q8R4U6|TOP1M_MOUSE DNA topoisomerase I, mitochondrial OS=Mus musculus OX=10090 GN=Top1mt PE=2 SV=1	1	1	1	0	0	0	0	0	0	6106700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
653	Q8R5L1;O35658	Q8R5L1;O35658	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1qbp	tr|Q8R5L1|Q8R5L1_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=C1qbp PE=1 SV=1;sp|O35658|C1QBP_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=C	3	3	3	0	24155000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
654	Q8VC30;Q3UTZ4;A0A494BB96;A0A494BBI2	Q8VC30;Q3UTZ4	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	Dak	sp|Q8VC30|TKFC_MOUSE Triokinase/FMN cyclase OS=Mus musculus OX=10090 GN=Tkfc PE=1 SV=1;tr|Q3UTZ4|Q3UTZ4_MOUSE Triokinase/FMN cyclase OS=Mus musculus OX=10090 GN=Tkfc PE=2 SV=1	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22350000	0	0	0	0			
655	Q8VCN5	Q8VCN5	Cystathionine gamma-lyase	Cth	sp|Q8VCN5|CGL_MOUSE Cystathionine gamma-lyase OS=Mus musculus OX=10090 GN=Cth PE=1 SV=1	2	2	2	0	0	0	16585000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
656	Q8VCR7;A0A087WP24;A0A087WRJ2;A0A087WPF8;A0A087WSR2;E9QN99	Q8VCR7;A0A087WP24;A0A087WRJ2;A0A087WPF8;A0A087WSR2;E9QN99	Alpha/beta hydrolase domain-containing protein 14B	Abhd14b	sp|Q8VCR7|ABHEB_MOUSE Protein ABHD14B OS=Mus musculus OX=10090 GN=Abhd14b PE=1 SV=1;tr|A0A087WP24|A0A087WP24_MOUSE Protein ABHD14B (Fragment) OS=Mus musculus OX=10090 GN=Abhd14b PE=1 SV=1;tr|A0A087WRJ2|A0A087WRJ2_MOUSE Protein ABHD14B (Fragment) OS=Mus mus	3	3	3	0	0	0	10937000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
657	Q8VCT4	Q8VCT4	Carboxylesterase 1D	Ces1d	sp|Q8VCT4|CES1D_MOUSE Carboxylesterase 1D OS=Mus musculus OX=10090 GN=Ces1d PE=1 SV=1	10	10	8	41824000	139610000	70454000	61884000	0	0	0	0	0	0	0	0	28207000	0	0	0	0	0	0	0	0	0	0	0			
658	Q8VDD5	Q8VDD5	Myosin-9	Myh9	sp|Q8VDD5|MYH9_MOUSE Myosin-9 OS=Mus musculus OX=10090 GN=Myh9 PE=1 SV=4	1	1	1	0	0	0	3480900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
659	Q8VEK3	Q8VEK3	Heterogeneous nuclear ribonucleoprotein U	Hnrnpu	sp|Q8VEK3|HNRPU_MOUSE Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1	2	2	2	0	2950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
660	Q8VFE8	Q8VFE8		Olfr530	tr|Q8VFE8|Q8VFE8_MOUSE Olfactory receptor 530 OS=Mus musculus OX=10090 GN=Olfr530 PE=2 SV=1	1	1	1	0	0	0	39936000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
661	Q8VGK8	Q8VGK8	Olfactory receptor	Olfr339	tr|Q8VGK8|Q8VGK8_MOUSE Olfactory receptor OS=Mus musculus OX=10090 GN=Olfr339 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24116000	0	0	0	0	0	0	0	0	0	0			
662	Q8VII3	Q8VII3	Cystatin-14	Cst14	sp|Q8VII3|CST14_MOUSE Cystatin-14 OS=Mus musculus OX=10090 GN=Cst14 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	55654000	0	0	0	0	0	0	0	0	0	0	0	0	0			
663	Q91WD8	Q91WD8		Slc24a1	tr|Q91WD8|Q91WD8_MOUSE Solute carrier family 24 (Sodium/potassium/calcium exchanger), member 1 OS=Mus musculus OX=10090 GN=Slc24a1 PE=2 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39093000	0	0	0	0	0	0			
664	Q91WG0;Q6PDB7	Q91WG0;Q6PDB7	Acylcarnitine hydrolase;Carboxylic ester hydrolase	Ces2c;Ces2b	sp|Q91WG0|EST2C_MOUSE Acylcarnitine hydrolase OS=Mus musculus OX=10090 GN=Ces2c PE=1 SV=1;tr|Q6PDB7|Q6PDB7_MOUSE Carboxylic ester hydrolase OS=Mus musculus OX=10090 GN=Ces2b PE=1 SV=1	4	4	4	0	13981000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
665	Q91WP6;F2Z405;G3X8T9;Q5I2A0;E9Q499;P29621;Q80X76	Q91WP6;F2Z405;G3X8T9;Q5I2A0	Serine protease inhibitor A3N;Serine protease inhibitor A3G	Serpina3n;Serpina3g	sp|Q91WP6|SPA3N_MOUSE Serine protease inhibitor A3N OS=Mus musculus OX=10090 GN=Serpina3n PE=1 SV=1;tr|F2Z405|F2Z405_MOUSE Serine protease inhibitor A3G OS=Mus musculus OX=10090 GN=Serpina3g PE=1 SV=1;tr|G3X8T9|G3X8T9_MOUSE Serine (Or cysteine) peptidase i	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5278900	0	0	0	0	0	0	0	0	0			
666	Q91WU0	Q91WU0	Carboxylic ester hydrolase	Ces1f	sp|Q91WU0|CES1F_MOUSE Carboxylesterase 1F OS=Mus musculus OX=10090 GN=Ces1f PE=1 SV=1	3	2	2	0	25241000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
667	Q91X72;A0A1B0GS57	Q91X72	Hemopexin	Hpx	sp|Q91X72|HEMO_MOUSE Hemopexin OS=Mus musculus OX=10090 GN=Hpx PE=1 SV=2	33	33	33	6026000000	4042900000	4470900000	4584700000	1989400000	2257600000	478480000	2657000000	2411700000	2862700000	394160000	896520000	8517900000	1159200000	12434000000	5922900000	3720900000	2759800000	1280500000	2074300000	2264000000	2910500000	0	1801600000			
668	Q91X83;A0A286YCQ9	Q91X83	S-adenosylmethionine synthase isoform type-1	Mat1a	sp|Q91X83|METK1_MOUSE S-adenosylmethionine synthase isoform type-1 OS=Mus musculus OX=10090 GN=Mat1a PE=1 SV=1	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34803000	0	0	0	0	0	0	0	0	0			
669	Q91X91	Q91X91	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	Qprt	sp|Q91X91|NADC_MOUSE Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Mus musculus OX=10090 GN=Qprt PE=1 SV=1	1	1	1	0	10386000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
670	Q91XL1	Q91XL1		Lrg1	tr|Q91XL1|Q91XL1_MOUSE Leucine-rich HEV glycoprotein OS=Mus musculus OX=10090 GN=Lrg1 PE=1 SV=1	4	4	4	349720000	162280000	103450000	82003000	0	0	0	0	0	0	70728000	0	362040000	934370000	41927000	121390000	0	0	0	0	0	0	68271000	0			
671	Q91Y97	Q91Y97	Fructose-bisphosphate aldolase B	Aldob	sp|Q91Y97|ALDOB_MOUSE Fructose-bisphosphate aldolase B OS=Mus musculus OX=10090 GN=Aldob PE=1 SV=3	11	11	11	14258000	240660000	206740000	256020000	0	47743000	0	0	34668000	0	0	0	60686000	0	121190000	336900000	0	46003000	73706000	255810000	72146000	0	0	0			
672	Q91YI0;E0CY49;E0CYV3;F7D439	Q91YI0;E0CY49	Argininosuccinate lyase	Asl	sp|Q91YI0|ARLY_MOUSE Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1;tr|E0CY49|E0CY49_MOUSE Argininosuccinate lyase (Fragment) OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	6	6	6	0	70668000	55626000	79528000	0	0	0	0	0	0	0	0	0	0	0	37285000	0	0	0	0	0	0	0	0			
673	Q91YR1	Q91YR1	Twinfilin-1	Twf1	sp|Q91YR1|TWF1_MOUSE Twinfilin-1 OS=Mus musculus OX=10090 GN=Twf1 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
674	Q91ZJ5	Q91ZJ5	UTP--glucose-1-phosphate uridylyltransferase	Ugp2	sp|Q91ZJ5|UGPA_MOUSE UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Ugp2 PE=1 SV=3	3	3	3	0	17305000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
675	Q920E5;A0A0G2JDJ5;A0A0G2JEB3;A0A0G2JE82;A0A0G2JEA5	Q920E5;A0A0G2JDJ5;A0A0G2JEB3;A0A0G2JE82;A0A0G2JEA5	Farnesyl pyrophosphate synthase	Fdps	sp|Q920E5|FPPS_MOUSE Farnesyl pyrophosphate synthase OS=Mus musculus OX=10090 GN=Fdps PE=1 SV=1;tr|A0A0G2JDJ5|A0A0G2JDJ5_MOUSE Farnesyl pyrophosphate synthase (Fragment) OS=Mus musculus OX=10090 GN=Fdps PE=4 SV=1;tr|A0A0G2JEB3|A0A0G2JEB3_MOUSE Farnesyl pyr	2	2	2	0	10410000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
676	Q921C1	Q921C1	Gap junction gamma-3 protein	Gjc3	sp|Q921C1|CXG3_MOUSE Gap junction gamma-3 protein OS=Mus musculus OX=10090 GN=Gjc3 PE=1 SV=2	1	1	1	0	5622300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
677	Q921I1;E9Q035;F7CJN9;F7BAE9;D3YYR8;E9Q2Q7;CON__Q2HJF0;E9Q939	Q921I1;E9Q035	Serotransferrin	Tf;Gm20425	sp|Q921I1|TRFE_MOUSE Serotransferrin OS=Mus musculus OX=10090 GN=Tf PE=1 SV=1;tr|E9Q035|E9Q035_MOUSE Predicted gene 20425 OS=Mus musculus OX=10090 GN=Gm20425 PE=4 SV=1	46	46	43	1741500000	224640000	213530000	253940000	399460000	400190000	167850000	485510000	518880000	464990000	0	421290000	1388400000	781610000	2680300000	371400000	434340000	812220000	370990000	0	566120000	418840000	0	0			
678	Q921W0	Q921W0	Charged multivesicular body protein 1a	Chmp1a	sp|Q921W0|CHM1A_MOUSE Charged multivesicular body protein 1a OS=Mus musculus OX=10090 GN=Chmp1a PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43956000	0	0	0	0	0	0	0	0	0	+		
679	Q922R8;Q3TML0	Q922R8;Q3TML0	Protein disulfide-isomerase A6	Pdia6	sp|Q922R8|PDIA6_MOUSE Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=3;tr|Q3TML0|Q3TML0_MOUSE Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=1	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372700	0	0	0	0	0	0	0	0	0			
680	Q99J08	Q99J08	SEC14-like protein 2	Sec14l2	sp|Q99J08|S14L2_MOUSE SEC14-like protein 2 OS=Mus musculus OX=10090 GN=Sec14l2 PE=1 SV=1	4	4	4	0	0	0	11467000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
681	Q99JR1	Q99JR1	Sideroflexin-1	Sfxn1	sp|Q99JR1|SFXN1_MOUSE Sideroflexin-1 OS=Mus musculus OX=10090 GN=Sfxn1 PE=1 SV=3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3414500	0	0	0	0	0	0	0	0	0			
682	Q99JR8	Q99JR8	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	Smarcd2	sp|Q99JR8|SMRD2_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Mus musculus OX=10090 GN=Smarcd2 PE=1 SV=2	1	1	1	0	40081000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
683	Q99JW5	Q99JW5	Epithelial cell adhesion molecule	Epcam	sp|Q99JW5|EPCAM_MOUSE Epithelial cell adhesion molecule OS=Mus musculus OX=10090 GN=Epcam PE=1 SV=1	2	2	2	0	10239000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
684	Q99LB7;A2AH52;A2AH53	Q99LB7	Sarcosine dehydrogenase, mitochondrial	Sardh	sp|Q99LB7|SARDH_MOUSE Sarcosine dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Sardh PE=1 SV=1	9	9	9	0	0	0	46655000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
685	Q99MS8	Q99MS8	Tubulin polyglutamylase complex subunit 1	Tpgs1	sp|Q99MS8|TPGS1_MOUSE Tubulin polyglutamylase complex subunit 1 OS=Mus musculus OX=10090 GN=Tpgs1 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263750000	0	0	+		
686	Q99PG0	Q99PG0	Arylacetamide deacetylase	Aadac	sp|Q99PG0|AAAD_MOUSE Arylacetamide deacetylase OS=Mus musculus OX=10090 GN=Aadac PE=1 SV=3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3064700	0	0	0	0	0	0	0	0	0	0	0			
687	Q99PM3	Q99PM3	Transcription initiation factor IIA subunit 1;Transcription initiation factor IIA alpha chain;Transcription initiation factor IIA beta chain	Gtf2a1	sp|Q99PM3|TF2AA_MOUSE Transcription initiation factor IIA subunit 1 OS=Mus musculus OX=10090 GN=Gtf2a1 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805300	0	0	0	0	0	0	0	0			
